model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,f1_not_exp_mean,f1_junior_mean,f1_midlevel_mean,f1_senior_mean,f1_not_exp_std,f1_junior_std,f1_midlevel_std,f1_senior_std,n_samples,feature_dim,elapsed_s,_macro_f1_folds
gemini,C1b,javascript,nominal,concat,0.5114436746451518,0.0229967885607146,0.7534557318404893,0.0159765436488831,0.2551241288819064,0.016851077475946,0.4732575712841749,0.0297123619070841,0.6608506253886486,0.8300120017746154,0.510659197854125,0.0442528735632183,0.0241990911643839,0.014232547133779,0.0194464878200598,0.056882036927166,6338,6144,26.5,
gemini,C1b,javascript,ordinal,concat,0.5384463551463419,0.023100983058651,0.7537713607065647,0.0086927079788089,0.2541787525613798,0.0093161525400481,0.4676975108588087,0.0182832714265962,0.6815920242061837,0.8354605866738559,0.4519588120281043,0.1847739976772235,0.0275994149903463,0.0063748914322569,0.0242662493818151,0.0705807174340409,6338,6144,211.4,
gemini,C1b,javascript,nominal,average,0.5037989701764094,0.0247295654062621,0.7366700362308416,0.0144118792470612,0.2732692791287698,0.0136431358439704,0.4389828188157159,0.0317222574827283,0.6416951356872221,0.8168538445891664,0.4733857171680657,0.0832611832611832,0.02386784803775,0.0102213856611,0.0304227459270788,0.0798328077659054,6338,3072,13.7,
gemini,C1b,javascript,ordinal,average,0.5319071611123497,0.0139440694620932,0.7374308717450005,0.0080204228664852,0.2720080719252861,0.0119510103276131,0.4368927755456149,0.0143248829107267,0.6480963772068515,0.821379648515558,0.4383560685279623,0.2197965501990269,0.0129925184403699,0.0081537783973014,0.0051151889398288,0.0530345542193827,6338,3072,109.9,
gemini,C1b,html_css,nominal,concat,0.5705060552140804,0.0247010832321237,0.8024554860506135,0.0073289953059352,0.2040080769048822,0.0081290061215775,0.5796216222720851,0.014545199590015,0.7097283845898226,0.8606572914629822,0.6671941003590722,0.0444444444444444,0.0172676034126445,0.0056482307117035,0.0167109389242109,0.0888888888888888,6338,6144,24.1,
gemini,C1b,html_css,ordinal,concat,0.5895520211844598,0.0136500203150677,0.8060683381258963,0.0053386824492282,0.1950143038898115,0.0060196638669535,0.5844341729554048,0.0108318491028002,0.7135148120768005,0.8672025919532516,0.6586911469082535,0.1187995337995338,0.0132282516124257,0.0053622256128306,0.0105988054904077,0.0625501749250452,6338,6144,233.8,
gemini,C1b,html_css,nominal,average,0.5477649636698411,0.0129552475561587,0.7804795320355093,0.0040779988494432,0.2229408747656477,0.0042137173717991,0.5353800713685855,0.0080192889852505,0.6818279589896801,0.8441968679464104,0.6286713913796377,0.0363636363636363,0.0281580426285891,0.0045026609900931,0.0098947644142335,0.0727272727272727,6338,3072,13.2,
gemini,C1b,html_css,ordinal,average,0.570228809583827,0.0330605618056969,0.7772832861923291,0.0080042442480931,0.2260959468577503,0.0084595485252742,0.5257676749249015,0.0179973414204315,0.6841310901802923,0.8450898424143076,0.6056792681467227,0.1460150375939849,0.0123697182979836,0.0055261410036359,0.0235838318003915,0.1257293943505855,6338,3072,211.5,
gemini,C2a,react,nominal,none,0.6027070431410589,0.012883131937956,0.7270712780737971,0.0078106265463919,0.2906259103324129,0.0073964543241366,0.5463774461966107,0.0132656119714513,0.7519449251943129,0.8051725417028479,0.6439509841767947,0.2097597214902802,0.0081904565475719,0.0055830035954998,0.0128466836227538,0.035838667017659,6338,3072,45.0,
gemini,C2a,react,ordinal,none,0.6168088148122175,0.0190915114288591,0.7177034789078661,0.0134671156274882,0.2877896568809304,0.0142289351815401,0.5331623689034741,0.022363187984073,0.7312461733758737,0.7897506567715438,0.6351218341627497,0.3111165949387026,0.0108488177948721,0.010037369688025,0.0257139719722635,0.0512425528503084,6338,3072,314.2,
