model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,n_samples,feature_dim,elapsed_s,f1_fail_mean,f1_pass_mean,prec_fail_mean,prec_pass_mean,rec_fail_mean,rec_pass_mean,f1_fail_std,f1_pass_std,_macro_f1_folds
qwen3-4b,C2a,react,nominal,none,0.7981139989912369,0.0103600661592918,0.8203123895977505,0.0093403417354411,0.1801854401589487,0.009559917428528,0.5963619565019262,0.0207435629494156,6338,2560,5.2,0.8642319619580361,0.731996036024438,0.8698100481788462,0.7238232372933866,0.85896461157583,0.7410926365795725,0.0077445203365542,0.0139388202174636,"[0.7980799652050692, 0.8140912454971783, 0.8009201742050869, 0.7817487078882455, 0.7957299021606052]"
qwen3-4b,C2a,javascript,nominal,none,0.7444820163076175,0.0075525455829822,0.8683686878094747,0.0049012915584374,0.1350603402558018,0.0062823006965602,0.4894203650253019,0.0149248950737306,6338,2560,5.4,0.9199030145777152,0.5690610180375199,0.9307436097811712,0.5365475537483972,0.9093731244261064,0.6068483698464723,0.0041254604316297,0.0119577484468988,"[0.7497665905369053, 0.7565469398105381, 0.7411074975572052, 0.7386517269790155, 0.7363373266544233]"
qwen3-4b,C2a,html_css,nominal,none,0.8157866643259547,0.0096016424628071,0.876973427468727,0.007290586038152,0.1248033681988054,0.0083611422499092,0.631827230129114,0.019137842429294,6338,2560,4.7,0.9203719172201849,0.7112014114317247,0.930490151493212,0.6858849740624882,0.9106098987136032,0.7399239543726236,0.0058387996174725,0.0138623326654336,"[0.8144312969606111, 0.8034195605953225, 0.8330815018315019, 0.8145849078972718, 0.8134160543450666]"
qwen3-4b,C2b,react,nominal,concat,0.792124945978647,0.0018879392596536,0.8151444267004597,0.0013760367466559,0.1852315138719098,0.0015582314335267,0.5843352921000825,0.0038369810773207,6338,5120,6.7,0.8606866673197333,0.7235632246375607,0.864714494851434,0.7175447406756541,0.8568422551014427,0.730166270783848,0.0020699071301787,0.0044468221954141,"[0.7886737700693534, 0.7939897617218372, 0.7929579233828763, 0.7933548009367681, 0.7916484737823999]"
qwen3-4b,C2b,react,nominal,average,0.7851460133506898,0.0046575735405943,0.8086542380725739,0.0039777546398591,0.1920172094841387,0.0039221043299422,0.5703820238546486,0.0093387695914261,6338,2560,4.4,0.8551621515521772,0.7151298751492022,0.8617070664337515,0.7049530043837503,0.8488041509318105,0.7258907363420428,0.0031356224265082,0.0071434507340557,"[0.7790015489232032, 0.7888160727231012, 0.7914612340304921, 0.785459798118026, 0.7809914129586261]"
qwen3-4b,C2b,javascript,nominal,concat,0.735398176873561,0.012140308357147,0.8650239247672419,0.0059505881351216,0.13726729724952,0.0059465861871624,0.4709853357000913,0.0243504045337781,6338,5120,4.6,0.9189483870876852,0.5518479666594368,0.9258703282050488,0.5301999767804334,0.9121497005066508,0.5757288252544419,0.0035135688405038,0.021099510735564,"[0.7314479896436186, 0.7282368055863206, 0.7429549735055156, 0.7197597191082532, 0.7545913965240971]"
qwen3-4b,C2b,javascript,nominal,average,0.7116383485948454,0.0072338175686313,0.8509751904760753,0.0030638596668224,0.1533607294112374,0.0025258880556246,0.4238158441173651,0.0146340549321035,6338,2560,4.4,0.9089400888283702,0.5143366083613208,0.9210331012587688,0.4807149407225917,0.8971707582320061,0.5531826806969121,0.0013265750677538,0.0131814941772146,"[0.7088260127675661, 0.7028532130294648, 0.7245198823371186, 0.7087833529194745, 0.7132092819206033]"
qwen3-4b,C2b,html_css,nominal,concat,0.805512120149696,0.0151544885160718,0.8712310578728204,0.0107201967613669,0.1295384661350118,0.0117526943001837,0.6112489484952853,0.0303155820517343,6338,5120,5.3,0.9178460260227668,0.6931782142766248,0.9221997859681408,0.6842732624052679,0.9137963568611128,0.7049429657794677,0.0080148853225111,0.0233457086779915,"[0.80906320861678, 0.8044056509716134, 0.8296876199247831, 0.8020936719299523, 0.7823104493053503]"
qwen3-4b,C2b,html_css,nominal,average,0.7823979010469466,0.0102526049129524,0.8559046143665343,0.006822815346239,0.1449994895913992,0.0074113617759486,0.5649907627482486,0.02061964336426,6338,2560,4.0,0.9080428881625416,0.6567529139313516,0.9126804201164832,0.6464797632862153,0.9036449227963768,0.6692015209125475,0.0051280055350456,0.0169647396267737,"[0.790060245253728, 0.7794268414098384, 0.7952929960461319, 0.7818847165519796, 0.7653247059730555]"
qwen3-4b,C3,react,nominal,none,0.7823938497555711,0.0100205611591001,0.80592519949858,0.0086167889463026,0.1950131834806878,0.0084179898969236,0.5649236347233719,0.0200964736822956,6338,2560,4.2,0.8524794211196625,0.7123082783914797,0.8616308878698083,0.6981786225638574,0.8436129741739027,0.7273159144893111,0.006076060540857,0.0143687408832195,"[0.7955131880733946, 0.7810145351337405, 0.7651167391196456, 0.7878279574412925, 0.7824968290097822]"
qwen3-4b,C3,javascript,nominal,none,0.7087577751756866,0.0182616330897627,0.8491209181837392,0.0110463888037451,0.1555704251828134,0.0128036764806007,0.4182179811217447,0.0361350915506463,6338,2560,3.7,0.9075165239160412,0.5099990264353318,0.9203090959988688,0.47612877591034,0.8951320147532321,0.5499683744465528,0.0080751813071343,0.0288122428003341,"[0.6882350530672459, 0.71336901515262, 0.7289633060206626, 0.6865171242827051, 0.7267043773551991]"
qwen3-4b,C3,html_css,nominal,none,0.7505706920196042,0.0089391638035821,0.832781926675662,0.0063354211572759,0.1702445479647146,0.0069053564819295,0.5015317285855996,0.0177898027031223,6338,2560,3.9,0.8910936005638469,0.6100477834753615,0.9036229853367144,0.5816280716684439,0.8789560167291036,0.6418250950570343,0.0047403873520497,0.0137731379430496,"[0.7661217274427303, 0.7480801558192257, 0.7535135527941283, 0.7452885321165255, 0.7398494919254113]"
